country,year,di_state,udems_mean,dem_age,dem5,crrncy_crisis,infltn_crisis,banking_crisis,dbagdp,concentration,peer_region_ind,peer_region_mof,kaopen,imf_2,pr_bur,pr_corrupt,pr_invest,pr_law_order,pr_socio_econ,eu1994,eu,gdp_pcapita,time_in_office,legal_duration,frac_deposits_gov_owned,liquid_assets_reserves,capital_assets_ratio,frac_assets_gov_owned,liec,eiec
"Germany",1991,"Central Bank",1.288679,43,0,0,0,0,,.7400492,23.25581,4.651163,2.500014,0,4,5,7.583333,6,7.333333,0,1,22.17,.5,8,.4054,,,.42,7,7
"Germany",1992,"Central Bank",1.285952,44,0,0,0,0,109.6441,.5283399,23.25581,4.651163,2.500014,0,4,5.666667,6.333333,5.666667,6.583333,0,1,25.05,1,8,.4054,,,.42,7,7
"Germany",1993,"Central Bank",1.28586,45,0,0,0,0,118.2174,.4998946,24.44444,4.444445,2.500014,0,4,6,4.583333,5,5,0,1,25.2,.5,8,.4054,,,.42,7,7
"Germany",1994,"Central Bank",1.280055,46,0,0,0,0,121.9667,.4796197,26.66667,4.444445,2.500014,0,4,6,4.75,5.75,5.75,1,1,26.59,1,8,.4054,,,.42,7,7
"Germany",1995,"Central Bank",1.284112,47,0,0,0,0,126.2476,.5027642,31.11111,4.444445,2.500014,0,4,6,6.25,6,7,1,1,28.63,2,8,.4054,,,.42,7,7
"Germany",1996,"Central Bank",1.277172,48,0,0,0,0,133.5155,.5094368,40,8.888889,2.500014,0,4,5.583333,6.583333,6,5.75,1,1,30.01,3,8,.4054,,,.42,7,7
"Germany",1997,"Central Bank",1.283132,49,0,1,0,0,139.6927,.5158617,44.44444,8.888889,2.500014,0,4,5,7.833333,6,6.083333,1,1,29.28,4,8,.4054,,,.42,7,7
"Germany",1998,"Central Bank",1.451318,50,0,0,0,0,144.4593,.6310341,51.11111,11.11111,2.500014,0,4,5,9,6,6.583333,1,1,27.17,5,8,.4054,,,.42,7,7
"Germany",1999,"Central Bank",1.460203,51,0,1,0,0,146.2484,.6192583,53.33333,8.888889,2.500014,0,4,4.916667,9,6,7.666667,1,1,26.13,.5,8,.4054,.0160818,,.42,7,7
"Germany",2000,"Central Bank",1.093958,52,0,0,0,0,145.7379,.6648936,57.77778,6.666667,2.500014,0,4,4,9.583333,5.666667,9.333333,1,1,25.51,1,8,.4054,.0166216,4.2,.42,7,7
"Germany",2001,"Central Bank",1.457439,53,0,0,0,0,145.4329,.6698162,57.77778,6.666667,2.500014,0,4,4,11.04167,5,9.333333,1,1,24.02,2,8,.4054,.0175016,4.3,.42,7,7
"Germany",2002,"Central Bank",2.011429,54,0,0,0,0,144.086,.6925119,57.77778,8.888889,2.500014,0,4,4,12,5,8.416667,1,1,22.98,3,8,.4054,.014051,4.6,.42,7,7
"Germany",2003,"Central Bank",2.001974,55,0,0,0,0,142.5773,.6903399,62.22222,11.11111,2.500014,0,4,4.208333,12,5,7.708333,1,1,25.61,4,8,.4054,.0141813,4.2,.3999,7,7
"Germany",2004,"Central Bank",2.012289,56,0,0,0,0,139.4715,.6828665,66.66666,11.11111,2.500014,0,4,4.5,12,5,7,1,1,31.01,.5,8,.4054,.0122123,4,.3999,7,7
"Germany",2005,"Central Bank",2.008265,57,0,1,0,0,137.2959,.6933964,66.66666,11.11111,2.500014,0,4,4.541667,12,5,7,1,1,35.08,1,8,.4054,.0137031,4.1,.3999,7,7
"Germany",2006,"Central Bank",2.004022,58,0,0,0,0,132.6459,.6827254,66.66666,11.11111,2.500014,0,4,5,12,5,7,1,1,37.41,2,8,.4054,.0133443,4.3,.3999,7,7
"Germany",2007,"Central Bank",2.014571,59,0,0,0,0,126.9493,.7133442,68.88889,11.11111,2.500014,0,4,5,12,5,7.708333,1,1,39.46,3,8,.4054,.0166809,4.3,.3999,7,7
"Ghana",1984,"No Explicit DI",-.9798859,0,0,1,1,1,3.87788,,0,0,-1.831187,1,0,1.583333,2.25,1,3.666667,0,0,.33,1,4,.3264,,,.379,1,2
"Ghana",1985,"No Explicit DI",-.9150376,0,0,1,0,1,4.52452,,0,0,-1.831187,1,.75,2,4.083333,1,3.916667,0,0,.35,2,4,.3264,,,.379,1,2
"Ghana",1986,"No Explicit DI",-.9787032,0,0,1,1,1,4.75134,,0,0,-1.831187,1,1,2,5.333333,1,4.416667,0,0,.39,3,4,.3264,,,.379,1,2
"Ghana",1987,"No Explicit DI",-.978547,0,0,1,1,1,4.5044,,0,0,-1.831187,1,1,2,5,1,5.333333,0,0,.41,4,4,.3264,,,.379,1,2
"Ghana",1988,"No Explicit DI",-.9483124,0,0,1,1,1,3.99795,,0,0,-1.831187,0,1.083333,2.083333,6.166667,1.166667,6.333333,0,0,.43,.5,4,.3264,,,.379,1,2
"Ghana",1989,"No Explicit DI",-.786316,0,0,1,1,1,5.27378,,0,0,-1.831187,0,2,3.916667,7,2.75,7.75,0,0,.4,1,4,.3264,,,.379,1,2
"Ghana",1990,"No Explicit DI",-.7839692,0,0,0,1,0,5.9954,,0,0,-1.831187,0,2.75,4,7,3,7.75,0,0,.39,2,4,.3264,,,.379,1,2
"Ghana",1991,"No Explicit DI",-.6626851,0,0,0,0,0,5.25402,,0,0,-1.831187,0,3,3.5,7,3,7,0,0,.41,3,4,.3264,,,.379,1,2
"Ghana",1992,"No Explicit DI",-.2026543,0,0,1,0,0,6.10816,,0,0,-1.831187,0,3,3,7,3,7.25,0,0,.43,4,4,.3264,,,.379,1,2
"Ghana",1993,"No Explicit DI",-.0110928,0,0,1,1,0,6.14847,,0,0,-1.831187,0,3,3,7,3,7,0,0,.41,5,4,.3264,,,.379,5,7
"Ghana",1994,"No Explicit DI",-.0043068,0,0,1,1,0,5.14175,,2.222222,0,-.7820527,0,3,3,6.75,3,7,0,0,.37,6,4,.3264,,,.379,5,7
"Ghana",1995,"No Explicit DI",.0249653,0,0,1,1,0,5.01752,.9966247,2.222222,0,-.0863879,0,3,3,5.5,3,7,0,0,.36,7,4,.3264,,,.379,5,7
"Ghana",1996,"No Explicit DI",.1955235,0,0,1,1,0,5.52474,.9448115,2.222222,0,-1.135522,0,3,3,5,3,6.5,0,0,.37,8,4,.3264,,,.379,7,7
"Ghana",1997,"No Explicit DI",.2301055,0,0,1,1,1,10.50973,.9187836,2.222222,0,-1.135522,0,2.583333,3,6.666667,3,4,0,0,.38,.5,4,.3264,,,.379,7,7
"Ghana",1998,"No Explicit DI",.2326447,0,0,0,0,0,16.089,.9490231,2.222222,0,-1.135522,0,2,2.083333,9,3,4,0,0,.38,1,4,.3264,,,.379,7,7
"Ghana",1999,"No Explicit DI",.2654203,0,0,1,0,0,21.40241,.9529715,2.222222,0,-1.135522,0,2,2,9,2.75,4,0,0,.39,2,4,.3264,,,.379,7,7
"Ghana",2000,"No Explicit DI",.5395488,0,0,1,1,0,24.4592,.9121763,2.222222,0,-1.135522,0,2,2,9,2,4,0,0,.33,3,4,.3264,,11.8,.379,7,7
"Ghana",2001,"No Explicit DI",.4915878,1,1,0,1,0,25.22851,.8788304,2.222222,0,-1.135522,0,2,2.916667,7.708333,2,5,0,0,.29,.5,4,.3264,.1217546,12.5,.379,7,7
"Ghana",2002,"No Explicit DI",.4900737,2,1,1,0,0,23.86491,.8587627,2.222222,0,-1.135522,0,2,2.5,6.833333,2,5.5,0,0,.27,1,4,.3264,.0899502,12,.379,7,7
"Ghana",2003,"No Explicit DI",.551431,3,1,0,1,0,22.82557,.8192829,4.444445,0,-1.135522,0,2,2.5,7,2,5.333333,0,0,.31,2,4,.3264,.2986144,12,.21,7,7
"Ghana",2004,"No Explicit DI",.6711596,4,1,0,0,0,22.9053,.7870275,4.444445,0,-1.135522,0,2,2.5,7.416667,2,5,0,0,.38,3,4,.3264,.2541286,12.5,.21,7,7
"Ghana",2005,"No Explicit DI",.7581476,5,1,0,0,0,24.66508,.7736397,4.444445,0,-1.135522,0,2,1.958333,8.333333,2.166667,5.166667,0,0,.46,4,4,.3264,.1845689,7.2,.21,7,7
"Ghana",2006,"No Explicit DI",.7557845,6,0,0,0,0,27.28148,.6405436,4.444445,0,-1.135522,0,2.333333,1.5,8.5,2.5,5.5,0,0,.59,5,4,.3264,.1976152,15,.21,7,7
"Ghana",2007,"No Explicit DI",.7519073,7,0,0,0,0,,.6239986,4.444445,0,-1.135522,0,2.5,1.5,8.5,2.5,5.5,0,0,.8,6,4,.3264,.18452,13.6,.21,7,7
"Greece",1984,"No Explicit DI",.9817961,10,0,0,0,0,61.67781,,19.23077,7.692307,-1.135522,0,2,3,5,3,6,0,1,4.94,.5,6,.188,,,.13,7,7
"Greece",1985,"No Explicit DI",.7198721,11,0,1,0,0,62.29665,,23.07692,7.692307,-1.135522,0,2,3.416667,4.583333,3,6,0,1,4.82,1,6,.188,,,.13,7,7
"Greece",1986,"No Explicit DI",1.16564,12,0,1,1,0,65.78097,,23.07692,7.692307,-1.135522,0,2,4,4,3,6,0,1,5.15,2,6,.188,,,.13,7,7
"Greece",1987,"No Explicit DI",1.161049,13,0,0,0,0,69.88934,,30.76923,7.692307,-1.135522,0,2,4.083333,5.333333,3,6,0,1,5.89,3,6,.188,,,.13,7,7
"Greece",1988,"No Explicit DI",1.168046,14,0,0,0,0,68.36234,1,30.76923,7.692307,-1.135522,0,2,5,6,3,6,0,1,7.3,4,6,.188,,,.13,7,7
"Greece",1989,"No Explicit DI",1.449053,15,0,0,0,0,70.74732,.9508826,38.46154,7.692307,-1.135522,0,2,5,5.666667,3,6.333333,0,1,7.98,5,6,.188,,,.13,7,7
"Greece",1990,"No Explicit DI",1.27947,16,0,1,1,0,71.35376,.8512627,38.46154,7.692307,-1.135522,0,2.166667,5,3.916667,3.166667,4.083333,0,1,8.65,6,6,.188,,,.13,7,7
"Greece",1991,"No Explicit DI",1.284145,17,0,0,0,1,65.04073,.8421084,23.25581,4.651163,-1.135522,0,3,5,3,4,3.916667,0,1,9.52,7,6,.188,,,.13,7,7
"Greece",1992,"No Explicit DI",1.279778,18,0,0,0,1,64.34101,.8415896,23.25581,4.651163,-.0863879,0,3,5,3.5,4.666667,4.5,0,1,10.79,.5,6,.188,,,.13,7,7
"Greece",1993,"No Explicit DI",1.301747,19,0,0,0,1,67.73142,.8435556,24.44444,4.444445,-.0863879,0,3,5,4.5,5,5,0,1,10.7,.5,6,.188,,,.13,7,7
"Greece",1994,"No Explicit DI",1.311273,20,0,0,0,1,67.11555,.8369997,26.66667,4.444445,-.0863879,0,3,5,5.166667,5.666667,5,1,1,11.11,.5,6,.188,,,.13,7,7
"Greece",1995,"Special./Indp.",1.30823,21,0,0,0,1,59.71913,.8484989,28.88889,4.444445,-.0863879,0,3,5,6.166667,6,5.916667,1,1,11.85,1,6,.188,,,.13,7,7
"Greece",1996,"Special./Indp.",1.313495,22,0,0,0,0,61.27298,.8344688,37.77778,8.888889,.3844624,0,3,5,6,6,6,1,1,12.81,2,6,.188,,,.13,7,7
"Greece",1997,"Special./Indp.",1.306242,23,0,0,0,0,60.33736,.8322425,42.22222,8.888889,.6510668,0,3,5,7.666667,5.166667,6,1,1,13.4,3,6,.188,,,.13,7,7
"Greece",1998,"Special./Indp.",1.315946,24,0,0,0,0,60.25347,.8150139,48.88889,11.11111,.9176713,0,3,5,10,4.166667,6,1,1,13.11,4,6,.188,,,.13,7,7
"Greece",1999,"Special./Indp.",1.310978,25,0,1,0,0,63.90623,.9767246,51.11111,8.888889,1.184276,0,3,5,10,3.083333,6,1,1,12.76,5,6,.188,,,.13,7,7
"Greece",2000,"Special./Indp.",1.331993,26,0,1,0,0,71.01867,,55.55556,8.888889,1.45088,0,3,5,10,3,6,1,1,12.56,6,6,.188,,8.9,.13,7,7
"Greece",2001,"Special./Indp.",1.31301,27,0,1,0,0,79.76205,,55.55556,6.666667,1.45088,0,3,4.583333,10.70833,3,7,1,1,12.41,7,6,.188,.1132597,8.5,.13,7,7
"Greece",2002,"Special./Indp.",1.453642,28,0,0,0,0,85.45744,1,55.55556,8.888889,2.500014,0,3,2.5,10.95833,3,7.5,1,1,12.55,.5,6,.188,.0420135,6.9,.13,7,7
"Greece",2003,"Special./Indp.",1.45089,29,0,0,0,0,83.69524,1,60,11.11111,2.500014,0,3,2.5,11,3,7.583333,1,1,14.91,1,6,.188,.018219,6.9,,7,7
"Greece",2004,"Special./Indp.",1.453788,30,0,0,0,0,83.57823,.8514955,64.44444,11.11111,2.500014,0,3,2.5,10.83333,3.25,7.916667,1,1,18.66,2,6,.188,.0339424,5.3,,7,7
"Greece",2005,"Special./Indp.",1.454712,31,0,1,0,0,89.79756,.6875639,64.44444,11.11111,2.500014,0,3,2.666667,10.33333,4.5,7.166667,1,1,21.6,3,6,.188,.0231383,5.9,,7,7
"Greece",2006,"Special./Indp.",1.453769,32,0,0,0,0,94.70328,.6716546,64.44444,11.11111,2.500014,0,3,2,10.5,4.5,7.375,1,1,23.39,4,6,.188,.0204991,6.7,,7,7
"Greece",2007,"Special./Indp.",1.443504,33,0,0,0,0,99.06904,.854419,66.66666,11.11111,2.500014,0,3,2,10.5,4.5,7.958333,1,1,25.33,5,6,.188,.0265088,6.6,,7,7
"Guatemala",1984,"No Explicit DI",-.4476068,0,0,0,0,0,19.56435,,0,3.448276,-1.831187,1,0,2,5.5,1,4.916667,0,0,1.14,.5,4,.038,,,.0761,1,2
"Guatemala",1985,"No Explicit DI",-.1580217,0,0,0,0,0,18.88906,,3.448276,6.896552,-1.831187,0,0,2,3.5,1,3.333333,0,0,1.16,.5,4,.038,,,.0761,1,2
"Guatemala",1986,"No Explicit DI",.2048176,0,0,1,1,0,16.47524,,6.896552,10.34483,-1.831187,0,0,2,3,1,3,0,0,1.03,.5,4,.038,,,.0761,7,7
"Guatemala",1987,"No Explicit DI",.2064657,0,0,0,0,0,16.62226,,6.896552,10.34483,-1.831187,0,0,2,3.25,1,3.083333,0,0,.94,.5,4,.038,,,.0761,7,7
"Guatemala",1988,"No Explicit DI",.1944414,0,0,0,0,0,16.22574,,6.896552,10.34483,-1.135522,1,0,2,4.5,1,4,0,0,.88,1,4,.038,,,.0761,7,7
"Guatemala",1989,"No Explicit DI",.2020539,0,0,1,0,0,15.12043,,6.896552,10.34483,.1802166,1,0,2,5,1,4.166667,0,0,.91,.5,4,.038,,,.0761,7,7
"Guatemala",1990,"No Explicit DI",.1584772,0,0,1,1,1,13.15292,,6.896552,6.896552,-.2488438,0,0,2,4.833333,1,5,0,0,.9,.5,4,.038,,,.0761,7,7
"Guatemala",1991,"No Explicit DI",.142202,0,0,0,1,0,13.68461,,10.34483,6.896552,.0177606,0,0,2,4.916667,1,5.25,0,0,.95,.5,4,.038,,,.0761,7,7
"Guatemala",1992,"No Explicit DI",.1286612,0,0,0,0,0,16.00683,1,10.34483,6.896552,.284365,1,0,2,5.833333,1.833333,5.916667,0,0,1.01,1,4,.038,,,.0761,7,7
"Guatemala",1993,"No Explicit DI",.0655795,0,0,0,0,0,15.89244,.3352959,10.34483,6.896552,.5509694,1,0,2,5.416667,2.5,5.75,0,0,1.15,.5,4,.038,,,.0761,7,7
"Guatemala",1994,"No Explicit DI",.1056714,0,0,0,0,0,16.73727,.2846857,10.34483,6.896552,1.246634,0,.5,2,5,3,6,0,0,1.26,1,4,.038,,,.0761,7,7
"Guatemala",1995,"No Explicit DI",.1016881,0,0,0,0,0,18.55072,.2559364,17.24138,6.896552,1.246634,0,1,2,6.333333,3,6,0,0,1.4,2,4,.038,,,.0761,7,7
"Guatemala",1996,"No Explicit DI",.2197328,1,1,0,0,0,19.81702,.2526684,17.24138,6.896552,1.246634,0,1,3,7,3,6,0,0,1.49,3,4,.038,,,.0761,7,7
"Guatemala",1997,"No Explicit DI",.2762658,2,1,0,0,0,20.04549,.2876019,17.24138,6.896552,1.246634,0,1.416667,4,7.416667,2.916667,5.416667,0,0,1.58,.5,4,.038,,,.0761,7,7
"Guatemala",1998,"No Explicit DI",.2743559,3,1,0,0,0,20.63575,.3410411,20.68966,10.34483,1.246634,0,2,4,8,2,4.75,0,0,1.67,1,4,.038,,,.0761,7,7
"Guatemala",1999,"Special./Indp.",.2331229,4,1,0,0,0,21.43465,.271206,24.13793,17.24138,1.246634,0,2,4,8,2,3,0,0,1.71,2,4,.038,,,.0761,7,7
"Guatemala",2000,"Special./Indp.",.455278,5,1,0,0,0,21.27725,.2745972,24.13793,17.24138,1.246634,0,2,4,8,2,3,0,0,1.73,.5,4,.038,,,.0761,7,7
"Guatemala",2001,"Special./Indp.",.5532935,6,0,0,0,1,24.0621,.3624169,31.03448,17.24138,2.500014,0,2,3.833333,10.04167,2,4.166667,0,0,1.66,1,4,.038,.374484,,.0761,7,7
"Guatemala",2002,"Special./Indp.",.3095204,7,0,0,0,0,23.67034,.3856973,31.03448,24.13793,2.500014,1,2,1.833333,11,1.583333,4.5,0,0,1.67,2,4,.038,.437995,8.9,.0761,7,7
"Guatemala",2003,"Special./Indp.",.3095198,8,0,0,0,0,26.15142,.4128415,31.03448,24.13793,2.500014,1,2,1.5,11,1.5,4.708333,0,0,1.74,3,4,.038,.3197559,9,.035,7,7
"Guatemala",2004,"Special./Indp.",.2529108,9,0,0,0,0,29.30017,.4362511,31.03448,24.13793,2.500014,1,2,1.5,10.29167,1.5,4.541667,0,0,1.92,4,4,.038,.3237496,8.9,.035,7,7
"Guatemala",2005,"Special./Indp.",.2527716,10,0,0,0,0,32.37162,.4754609,31.03448,24.13793,2.500014,0,2,1.5,10,2.333333,4.5,0,0,2.08,5,4,.038,.294836,8.5,.035,7,7
"Guatemala",2006,"Special./Indp.",.2738943,11,0,0,0,1,35.47446,.5762282,31.03448,24.13793,2.500014,0,2,1.5,10,2,4.583333,0,0,2.25,.5,4,.038,.2312808,8.2,.035,7,7
"Guatemala",2007,"Special./Indp.",.3039525,12,0,0,0,0,37.93273,.6470054,34.48276,24.13793,2.500014,0,2,1.5,9.541667,1.5,4.541667,0,0,2.47,1,4,.038,.1780675,9.2,.035,7,7
"Honduras",1984,"No Explicit DI",.2718045,3,1,0,0,0,39.86759,,0,3.448276,-1.135522,0,0,2,5.416667,1,4,0,0,.74,2,4,0,,,.011,7,7
"Honduras",1985,"No Explicit DI",.3434024,0,0,0,0,0,40.28958,,3.448276,6.896552,-1.135522,0,0,2,5,2,4,0,0,.78,3,4,0,,,.011,7,7
"Honduras",1986,"No Explicit DI",.2773845,0,0,0,0,0,43.36469,,6.896552,10.34483,-1.135522,0,0,2,5,2,4,0,0,.79,4,4,0,,,.011,7,7
"Honduras",1987,"No Explicit DI",.2776038,0,0,0,0,0,44.43975,,6.896552,10.34483,-1.135522,0,0,2,5,2,4.166667,0,0,.84,5,4,0,,,.011,7,7
"Honduras",1988,"No Explicit DI",.3010113,0,0,0,0,0,43.13382,,6.896552,10.34483,-1.831187,0,1,2,4.75,2,4.666667,0,0,.86,6,4,0,,,.011,7,7
"Honduras",1989,"No Explicit DI",.2930738,1,1,0,0,0,41.7088,,6.896552,10.34483,-1.831187,0,1,2,5,2,6,0,0,.81,7,4,0,,,.011,7,7
"Honduras",1990,"No Explicit DI",.3279861,2,1,1,1,0,38.15918,,6.896552,6.896552,-1.831187,1,1,2,5.5,2,6,0,0,.66,.5,4,0,,,.011,7,7
"Honduras",1991,"No Explicit DI",.327877,3,1,0,1,0,34.13566,,10.34483,6.896552,-1.831187,1,1,2,6,2,6,0,0,.59,1,4,0,,,.011,7,7
"Honduras",1992,"No Explicit DI",.3277864,4,1,0,0,0,32.36926,.5344982,10.34483,6.896552,-1.831187,0,1,2,6,2.833333,6,0,0,.58,2,4,0,,,.011,7,7
"Honduras",1993,"No Explicit DI",.2946759,5,1,1,0,0,30.56414,.4639187,10.34483,6.896552,.1802166,0,1,2,6,3,6,0,0,.64,3,4,0,,,.011,7,7
"Honduras",1994,"No Explicit DI",.2932136,6,0,1,1,0,28.63417,.4218172,10.34483,6.896552,.446821,0,1,2,5.75,3,6,0,0,.63,.5,4,0,,,.011,7,7
"Honduras",1995,"No Explicit DI",.2946535,7,0,0,1,0,27.14342,.4078665,17.24138,6.896552,.7134255,0,1,2,5,3,6,0,0,.64,1,4,0,,,.011,7,7
"Honduras",1996,"No Explicit DI",.294996,8,0,1,1,0,26.72482,.3938737,17.24138,6.896552,.0177606,0,1,2,5,3,5.833333,0,0,.66,2,4,0,,,.011,7,7
"Honduras",1997,"No Explicit DI",.4883235,9,0,0,1,0,36.51124,.4988214,17.24138,6.896552,.0177606,0,1.416667,2,7.083333,2.666667,5,0,0,.72,3,4,0,,,.011,7,7
"Honduras",1998,"No Explicit DI",.487152,10,0,0,0,0,44.23457,.4191743,20.68966,10.34483,-.2488438,0,2,2,9.833333,2,4.5,0,0,.75,.5,4,0,,,.011,7,7
"Honduras",1999,"Ministry of Finance",.6757663,11,0,0,0,1,43.98695,.4088058,27.58621,13.7931,.1802166,0,2,2,8,2,2,0,0,.79,1,4,0,,,.011,7,7
"Honduras",2000,"Ministry of Finance",.6535645,12,0,0,0,0,32.75198,.4131882,27.58621,13.7931,-.0863879,0,2,2,8,2,2,0,0,.93,2,4,0,,8.8,.011,7,7
"Honduras",2001,"Ministry of Finance",.6138991,13,0,0,0,1,34.4801,.4284131,34.48276,13.7931,-.0863879,0,2,1.916667,8.583333,1.791667,2.666667,0,0,1.01,3,4,0,.1718186,9.2,.011,7,7
"Honduras",2002,"Ministry of Finance",.6159445,14,0,0,0,1,35.49636,.4235792,34.48276,20.68966,-.0863879,0,2,2.416667,8.083333,1.708333,2.375,0,0,1.12,.5,4,0,.2099672,8.1,.011,7,7
"Honduras",2003,"Ministry of Finance",.6149268,15,0,0,0,0,35.58293,.4383143,34.48276,20.68966,-.0863879,0,2,2.5,8,1.5,1.5,0,0,1.2,1,4,0,.1738671,,0,7,7
"Honduras",2004,"Ministry of Finance",.6158473,16,0,0,0,0,36.21323,.4289652,34.48276,20.68966,-.0863879,0,2,2.416667,8.083333,1.5,1.5,0,0,1.3,2,4,0,.2190743,,0,7,7
"Honduras",2005,"Ministry of Finance",.5779682,17,0,0,0,0,37.40702,.4252968,34.48276,20.68966,-.0863879,0,2,2,7.5,1.5,1.916667,0,0,1.4,3,4,0,.2639245,,0,7,7
"Honduras",2006,"Ministry of Finance",.5414726,18,0,0,0,0,41.32628,.4192045,34.48276,20.68966,-.0863879,0,2,2,7.25,1.5,2,0,0,1.48,.5,4,0,.2401034,,0,7,7
"Honduras",2007,"Ministry of Finance",.54628,19,0,0,0,0,47.56348,.4087233,37.93103,20.68966,-.0863879,0,2,2,6.5,1.5,2,0,0,1.63,1,4,0,.1940435,,0,7,7
"Hungary",1984,"No Explicit DI",-.7816022,0,0,0,0,0,19.01098,,19.23077,7.692307,,1,3,4,9,5,8,0,0,1.94,9,6,0,,,,4,3
"Hungary",1985,"No Explicit DI",-.8191707,0,0,0,0,0,20.57943,,23.07692,7.692307,,1,3,4,7.916667,5,7.5,0,0,1.88,10,6,0,,,,4,3
"Hungary",1986,"No Explicit DI",-.6903923,0,0,0,0,0,22.0873,,23.07692,7.692307,-1.831187,0,3,4,6,5,7.083333,0,0,2.05,11,6,0,,,,4,3
"Hungary",1987,"No Explicit DI",-.6133047,0,0,0,0,0,37.35005,,30.76923,7.692307,-1.831187,0,3,4,5.916667,5,6.333333,0,0,2.43,12,6,0,,,,4,3
"Hungary",1988,"No Explicit DI",-.4064708,0,0,0,0,0,49.22155,,30.76923,7.692307,-1.831187,1,3,4,5.666667,5,5.916667,0,0,2.75,.5,6,0,,,,4,3
"Hungary",1989,"No Explicit DI",-.0909216,0,0,1,0,0,46.30721,,38.46154,7.692307,-1.831187,1,3,4,6.666667,5,6,0,0,2.79,1,6,0,,,,4,3
"Hungary",1990,"No Explicit DI",1.314797,1,1,0,1,0,47.00966,1,38.46154,7.692307,-1.831187,1,3,4.75,5.666667,5,5.333333,0,0,2.88,.5,6,0,,,,4,3
"Hungary",1991,"No Explicit DI",1.157512,2,1,1,1,1,46.163,.9493428,23.25581,4.651163,-1.831187,1,3,5,4.416667,5,4.416667,0,0,2.78,.5,6,0,,,,7,7
"Hungary",1992,"No Explicit DI",1.161721,3,1,0,1,1,42.1107,.8416349,23.25581,4.651163,-1.831187,0,3,5,4.583333,5,5.583333,0,0,3.17,1,6,0,,,,7,7
"Hungary",1993,"Special./Indp.",1.276484,4,1,1,1,1,41.50033,.7703716,22.22222,4.444445,-1.135522,1,3,5,5,5,6,0,0,3.49,2,6,0,,,,7,7
"Hungary",1994,"Special./Indp.",1.455746,5,1,0,0,1,40.15755,.6839784,24.44444,4.444445,-1.135522,1,3,5,5,5,6,1,1,3.85,3,6,0,,,,7,7
"Hungary",1995,"Special./Indp.",1.455401,6,0,1,1,1,36.13147,.6238087,28.88889,4.444445,-1.135522,0,3.458333,5,5.583333,5.916667,6,1,1,4.11,.5,6,0,,,,7,7
"Hungary",1996,"Special./Indp.",1.449903,7,0,1,1,0,33.93386,.598047,37.77778,8.888889,-.0863879,1,3.5,5,6.916667,6,5.25,1,1,4.24,1,6,0,,,,7,7
"Hungary",1997,"Special./Indp.",1.453227,8,0,1,0,0,33.34648,.5438163,42.22222,8.888889,-.0863879,1,3.708333,5,8.25,6,4,1,1,4.31,2,6,0,,,,7,7
"Hungary",1998,"Special./Indp.",1.166686,9,0,0,0,0,34.13901,.6078891,48.88889,11.11111,-.0863879,0,4,5,10,6,4,1,1,4.32,3,6,0,,,,7,7
"Hungary",1999,"Special./Indp.",1.175041,10,0,1,0,0,34.70929,.6223899,51.11111,8.888889,-.0863879,0,4,5,10,6,4,1,1,4.43,4,6,0,,,,7,7
"Hungary",2000,"Special./Indp.",1.206899,11,0,0,0,0,35.773,.62315,55.55556,8.888889,-.0863879,0,4,4.916667,9.166667,4.333333,4.916667,1,1,4.7,5,6,0,,8.3,,7,7
"Hungary",2001,"Special./Indp.",1.170808,12,0,0,0,0,40.24389,.6535693,55.55556,6.666667,1.433596,0,4,3.166667,10.75,4,6.916667,1,1,4.85,.5,6,0,.1652033,9.3,,7,7
"Hungary",2002,"Special./Indp.",1.283885,13,0,0,0,0,43.26898,.6248858,55.55556,8.888889,1.700201,0,4,3,11.75,4,7.5,1,1,5.3,1,6,0,.1569627,8.7,,7,7
"Hungary",2003,"Special./Indp.",1.276699,14,0,0,0,0,48.68577,.6161544,60,11.11111,1.966805,0,4,3,12,4,7.5,1,1,6.62,2,6,0,.0963103,8.3,0,7,7
"Hungary",2004,"Special./Indp.",1.567594,15,0,0,0,0,54.2399,.6755845,64.44444,11.11111,2.23341,0,3.416667,3,12,4,7.5,1,1,8.6,3,6,0,.1161841,8.5,0,7,7
"Hungary",2005,"Special./Indp.",1.567041,16,0,0,0,0,58.71078,.6184687,64.44444,11.11111,2.500014,0,3,3,11.58333,4,7.5,1,1,10.25,4,6,0,.0936615,8.2,0,7,7
"Hungary",2006,"Special./Indp.",1.398542,17,0,0,0,0,63.36909,.6099823,64.44444,11.11111,2.500014,0,3,3,11.5,4,7.375,1,1,11.02,5,6,0,.1148587,8.3,0,7,7
"Hungary",2007,"Special./Indp.",1.399673,18,0,0,0,0,70.61251,.7464218,66.66666,11.11111,2.500014,0,3,3,11.41667,4,7,1,1,11.65,.5,6,0,.0854518,8.2,0,7,7
"Iceland",1984,"No Explicit DI",1.526882,,0,1,1,0,34.33302,,19.23077,7.692307,-1.135522,0,4,6,8.25,6,8.75,0,0,11.6,21,29,0,,,.64,7,7
"Iceland",1985,"Special./Indp.",1.539353,,0,1,1,1,34.91654,,19.23077,7.692307,-1.135522,0,4,6.166667,7,6,7.25,0,0,11.63,22,29,0,,,.64,7,7
"Iceland",1986,"Special./Indp.",1.514584,,0,1,1,1,31.76228,,19.23077,7.692307,-1.135522,0,4,6,7,6,8.916667,0,0,13.88,23,6,0,,,.64,7,7
